lm_0_x,lm_0_y,lm_0_z,lm_1_x,lm_1_y,lm_1_z,lm_2_x,lm_2_y,lm_2_z,lm_3_x,lm_3_y,lm_3_z,lm_4_x,lm_4_y,lm_4_z,lm_5_x,lm_5_y,lm_5_z,lm_6_x,lm_6_y,lm_6_z,lm_7_x,lm_7_y,lm_7_z,lm_8_x,lm_8_y,lm_8_z,lm_9_x,lm_9_y,lm_9_z,lm_10_x,lm_10_y,lm_10_z,lm_11_x,lm_11_y,lm_11_z,lm_12_x,lm_12_y,lm_12_z,lm_13_x,lm_13_y,lm_13_z,lm_14_x,lm_14_y,lm_14_z,lm_15_x,lm_15_y,lm_15_z,lm_16_x,lm_16_y,lm_16_z,lm_17_x,lm_17_y,lm_17_z,lm_18_x,lm_18_y,lm_18_z,lm_19_x,lm_19_y,lm_19_z,lm_20_x,lm_20_y,lm_20_z,label,image
0.09488126635551453,0.6356666088104248,5.675165084539913e-07,0.1690305769443512,0.414498507976532,0.013807035982608795,0.28847241401672363,0.2624325156211853,0.0026867007836699486,0.4403243064880371,0.20298883318901062,-0.007911736145615578,0.5314908623695374,0.2612661123275757,-0.017511727288365364,0.4260603189468384,0.3536498248577118,-0.05775913968682289,0.6377059817314148,0.33336129784584045,-0.07275402545928955,0.7391538619995117,0.3450865149497986,-0.0690731555223465,0.8064850568771362,0.3601830005645752,-0.06522544473409653,0.44950148463249207,0.5042997002601624,-0.07876113057136536,0.6730352640151978,0.4706120491027832,-0.08279801160097122,0.7891420125961304,0.4656679630279541,-0.07207924872636795,0.8630234003067017,0.46444159746170044,-0.0672106221318245,0.4466370642185211,0.6479570865631104,-0.09298454970121384,0.6391448378562927,0.6126323342323303,-0.09229924529790878,0.7445777654647827,0.598051130771637,-0.07680518180131912,0.814917802810669,0.5787349939346313,-0.07022588700056076,0.4225216805934906,0.7777625322341919,-0.10430563986301422,0.5739269852638245,0.7529268264770508,-0.10122514516115189,0.6456048488616943,0.722427248954773,-0.07906439155340195,0.6945719718933105,0.6862345933914185,-0.06235765293240547,1,17188065077602408_jpg.rf.2076f16bc05d1df1729e3a97923a8816.csv
0.20477929711341858,0.5756983757019043,4.4419647338145296e-07,0.2789800763130188,0.4066644012928009,-0.003999413922429085,0.4011921286582947,0.3200729787349701,-0.0161345973610878,0.523469865322113,0.3304375410079956,-0.024216724559664726,0.5900844931602478,0.383911669254303,-0.034962061792612076,0.4401828646659851,0.3938120901584625,-0.07850616425275803,0.6084690690040588,0.3808276355266571,-0.1066623330116272,0.69935142993927,0.3891863524913788,-0.11536943167448044,0.7646613121032715,0.40149325132369995,-0.11712278425693512,0.4586150050163269,0.505585789680481,-0.08534808456897736,0.6443799734115601,0.47808489203453064,-0.10402707755565643,0.741919219493866,0.47251901030540466,-0.10231396555900574,0.8019955158233643,0.47587406635284424,-0.09995865821838379,0.462860643863678,0.6049613952636719,-0.08681201189756393,0.6314442753791809,0.5631945133209229,-0.09723660349845886,0.7181970477104187,0.5436553955078125,-0.09130439907312393,0.7696462869644165,0.53461092710495,-0.08679495751857758,0.45481550693511963,0.6840837597846985,-0.08702901005744934,0.5876323580741882,0.6467844247817993,-0.092755526304245,0.6571438312530518,0.6175732612609863,-0.08303878456354141,0.7048262357711792,0.5975447297096252,-0.0735921785235405,1,17188065083297098_jpg.rf.fbdc0b871d336025290c1440b182211e.csv
0.18795713782310486,0.5906731486320496,2.831379788403865e-07,0.25854766368865967,0.41758665442466736,-0.0006884679314680398,0.3649107813835144,0.327442467212677,-0.012786953710019588,0.4898543357849121,0.3100820779800415,-0.019945552572607994,0.5812671184539795,0.31791001558303833,-0.025885509327054024,0.4509162902832031,0.4164239168167114,-0.06633761525154114,0.6255712509155273,0.38828662037849426,-0.08182740211486816,0.704980731010437,0.39330989122390747,-0.07729361206293106,0.7587982416152954,0.40522313117980957,-0.06856720894575119,0.46712222695350647,0.5219674110412598,-0.06926939636468887,0.6519523859024048,0.47737714648246765,-0.0790645107626915,0.7384166717529297,0.47002044320106506,-0.06751593202352524,0.7905694246292114,0.477945476770401,-0.05756553262472153,0.46603086590766907,0.6145440340042114,-0.06674865633249283,0.6333798766136169,0.5666806101799011,-0.06891512870788574,0.7140713930130005,0.5481168627738953,-0.052365392446517944,0.7634004354476929,0.5425340533256531,-0.040623534470796585,0.4554585814476013,0.6902192831039429,-0.06256777793169022,0.5824760794639587,0.6489351987838745,-0.05665230005979538,0.6511745452880859,0.6262625455856323,-0.03801106661558151,0.7026929259300232,0.6139169931411743,-0.022694014012813568,1,17188065085105736_jpg.rf.59df78d4e40963c6b17091e02f9b2248.csv
0.17647364735603333,0.5675941705703735,2.2213109218682803e-07,0.2505471110343933,0.38170957565307617,0.007334488444030285,0.36313965916633606,0.29102134704589844,0.004807070828974247,0.4863514304161072,0.2770557403564453,0.006247886922210455,0.5714209079742432,0.2864724099636078,0.008608946576714516,0.4751167297363281,0.40177789330482483,-0.04383549094200134,0.6476742029190063,0.41129985451698303,-0.041962239891290665,0.7225316166877747,0.4282575845718384,-0.026135528460144997,0.7765421867370605,0.4443778097629547,-0.013308155350387096,0.47783589363098145,0.520573616027832,-0.049795687198638916,0.6621856689453125,0.5185732841491699,-0.041946180164813995,0.7461714148521423,0.5244513154029846,-0.023346606642007828,0.7979381680488586,0.5371541380882263,-0.01257008034735918,0.46017545461654663,0.6215700507164001,-0.050925031304359436,0.6286889910697937,0.6115326285362244,-0.045466456562280655,0.7110077142715454,0.6032913327217102,-0.03258712589740753,0.7632253170013428,0.5980679988861084,-0.026057017967104912,0.4309523105621338,0.7057738900184631,-0.04959572106599808,0.5622698664665222,0.7015607357025146,-0.04187890514731407,0.6275840997695923,0.6900641322135925,-0.02630121074616909,0.6757859587669373,0.6760188937187195,-0.015058466233313084,1,17188065095038166_jpg.rf.fd21e97383edf6d435d9246604d8155a.csv
0.1922912895679474,0.5750928521156311,2.1012749584770063e-07,0.27592191100120544,0.4072600305080414,-0.001993957906961441,0.3914276361465454,0.31231507658958435,-0.016931552439928055,0.5169615149497986,0.3049094080924988,-0.030034171417355537,0.5976300835609436,0.33641207218170166,-0.043620601296424866,0.44556179642677307,0.38701313734054565,-0.06751692295074463,0.6123202443122864,0.3792601525783539,-0.09699831157922745,0.7026332020759583,0.3848009407520294,-0.10650243610143661,0.7692086696624756,0.3908524811267853,-0.10967352986335754,0.4584083557128906,0.4967045783996582,-0.0811721682548523,0.639776349067688,0.47270214557647705,-0.10371709614992142,0.7407292723655701,0.4652283191680908,-0.10645948350429535,0.8112483024597168,0.4630299210548401,-0.1090320572257042,0.46030285954475403,0.5964987277984619,-0.0908777192234993,0.6290032267570496,0.5646957159042358,-0.1104220598936081,0.7256604433059692,0.54991614818573,-0.1089029386639595,0.7932996153831482,0.5392178297042847,-0.10747046768665314,0.4525935649871826,0.6808212995529175,-0.09909819066524506,0.5883848667144775,0.6536105871200562,-0.11501956731081009,0.66684889793396,0.6275925636291504,-0.11056842654943466,0.7279055714607239,0.6053979992866516,-0.10478013753890991,1,17188065098958154_jpg.rf.bf420cc9700f4286f367e97ab4b09423.csv
0.18403124809265137,0.5753973722457886,5.484163807523146e-07,0.27558937668800354,0.4095214903354645,0.010673094540834427,0.39805662631988525,0.3310314416885376,0.0015888764755800366,0.5148686170578003,0.33059918880462646,-0.010015174746513367,0.5926716923713684,0.3595591187477112,-0.022996848449110985,0.4448048770427704,0.35192614793777466,-0.04206586629152298,0.6134593486785889,0.3453189730644226,-0.06846871227025986,0.6982017159461975,0.36349162459373474,-0.08055590093135834,0.7573174238204956,0.38345274329185486,-0.08527205139398575,0.462519109249115,0.4653133749961853,-0.06281032413244247,0.639593243598938,0.4504256248474121,-0.07773549854755402,0.7332696318626404,0.455361545085907,-0.08245784044265747,0.7914612293243408,0.46403083205223083,-0.0861644521355629,0.4675479233264923,0.5741006135940552,-0.07976244390010834,0.6264070272445679,0.5466112494468689,-0.08720413595438004,0.7141190767288208,0.5375941395759583,-0.08354794234037399,0.7702803015708923,0.5316324234008789,-0.08242052048444748,0.46197670698165894,0.6678527593612671,-0.09521778672933578,0.5889291167259216,0.6334362030029297,-0.09807518124580383,0.6600298881530762,0.6090316772460938,-0.08564381301403046,0.7128830552101135,0.5904314517974854,-0.07484930753707886,1,17188065105042818_jpg.rf.41bbbe98b79ec4e2429b9529951ab2fe.csv
0.20549586415290833,0.6096224784851074,5.971926952952344e-07,0.25909462571144104,0.4386260509490967,0.007006861735135317,0.37514737248420715,0.3465859293937683,-0.0019949667621403933,0.4938594102859497,0.32906055450439453,-0.010170224122703075,0.5766035318374634,0.34468644857406616,-0.02150060050189495,0.4334576427936554,0.3657446503639221,-0.06557503342628479,0.6021205186843872,0.31725573539733887,-0.09324385225772858,0.6952331066131592,0.3112105131149292,-0.10331330448389053,0.7643650770187378,0.31253886222839355,-0.10561158508062363,0.465649276971817,0.47406044602394104,-0.08163683861494064,0.6428214907646179,0.4170328676700592,-0.09781099855899811,0.7389822006225586,0.3975442945957184,-0.09950458258390427,0.7960871458053589,0.391335666179657,-0.09898463636636734,0.47940874099731445,0.581943929195404,-0.09175719320774078,0.6393949389457703,0.5145875811576843,-0.09962157160043716,0.7264501452445984,0.48323893547058105,-0.09353242069482803,0.776824951171875,0.4632945954799652,-0.08907809853553772,0.478190153837204,0.6744011640548706,-0.09973611682653427,0.6005158424377441,0.6148697733879089,-0.10545065253973007,0.6697958707809448,0.5745429992675781,-0.09340055286884308,0.7192742228507996,0.5427302122116089,-0.08089689165353775,1,17188065106837547_jpg.rf.82ae241db0641c6138cb33ce5a86adb9.csv
0.16582155227661133,0.5479868054389954,8.12173226449886e-08,0.2511656880378723,0.36649608612060547,0.02269120141863823,0.36695852875709534,0.278062105178833,0.026257315650582314,0.48832860589027405,0.2587624788284302,0.032288651913404465,0.5646936893463135,0.27734047174453735,0.03954169154167175,0.4637005925178528,0.3824743628501892,-0.03947731852531433,0.6453297138214111,0.38762810826301575,-0.03217153251171112,0.7201429605484009,0.40347135066986084,-0.005835924297571182,0.7705504894256592,0.41781631112098694,0.016632668673992157,0.4696221351623535,0.5020925402641296,-0.04647691175341606,0.6647200584411621,0.4945954978466034,-0.03552285209298134,0.7507463693618774,0.49695611000061035,-0.006721628364175558,0.8009397983551025,0.5067850351333618,0.0138306999579072,0.4565489888191223,0.6075371503829956,-0.04592452198266983,0.6295856237411499,0.5898679494857788,-0.03084586188197136,0.7135211229324341,0.5775128602981567,-0.005621807184070349,0.7628036737442017,0.5687198638916016,0.010513579472899437,0.43030306696891785,0.6940239667892456,-0.04156232997775078,0.56154465675354,0.6831697821617126,-0.01743902452290058,0.6245685815811157,0.666418194770813,0.01108994334936142,0.6649181246757507,0.6491836905479431,0.031856779009103775,1,17188065124272559_jpg.rf.5b9a86d2d1b862e84148bb6b557ebd0a.csv
0.14744126796722412,0.50412517786026,-1.1109991504554273e-07,0.2633213698863983,0.3428651690483093,0.03738716244697571,0.38937854766845703,0.27787095308303833,0.046894486993551254,0.5122777223587036,0.2856583893299103,0.06008623540401459,0.5825726985931396,0.3299475312232971,0.07694638520479202,0.4690965414047241,0.39464253187179565,-0.050219014286994934,0.6434345841407776,0.4143226146697998,-0.025514420121908188,0.7087149620056152,0.43481457233428955,0.026326339691877365,0.7546071410179138,0.4506843388080597,0.06594260782003403,0.46699953079223633,0.5157776474952698,-0.05748796835541725,0.6638985276222229,0.5273022651672363,-0.046297479420900345,0.7479867935180664,0.5348853468894958,-0.005336782895028591,0.8013851642608643,0.5463302135467529,0.026167068630456924,0.44676443934440613,0.6195614337921143,-0.05188777670264244,0.6263805031776428,0.6344855427742004,-0.03794266656041145,0.7093357443809509,0.6335396766662598,-0.0010546882404014468,0.7588104009628296,0.6304050087928772,0.026282964274287224,0.4147619307041168,0.6996367573738098,-0.039652369916439056,0.5575843453407288,0.7140477895736694,-0.006974444724619389,0.6182862520217896,0.7034853100776672,0.03431067243218422,0.6540611982345581,0.6875324845314026,0.06487234681844711,1,1718806512816853_jpg.rf.015daacfca6c995c3d0b5da4142599a9.csv
0.12155437469482422,0.5939722657203674,6.999418928899104e-07,0.19925308227539062,0.3790161907672882,-0.0019019346218556166,0.3392351269721985,0.27888134121894836,-0.015784122049808502,0.4804217219352722,0.2908003032207489,-0.027584798634052277,0.569941520690918,0.3445368707180023,-0.041145674884319305,0.43405160307884216,0.3396461009979248,-0.06835714727640152,0.6339712142944336,0.31328725814819336,-0.09843173623085022,0.7411052584648132,0.3154638707637787,-0.10944928973913193,0.8164300918579102,0.3216572403907776,-0.11433065682649612,0.45933762192726135,0.4823721647262573,-0.08706367015838623,0.6632550954818726,0.448245108127594,-0.10948009788990021,0.7738088369369507,0.4304784834384918,-0.11912171542644501,0.845757246017456,0.41288062930107117,-0.1249355748295784,0.4585411548614502,0.6175310611724854,-0.10098972916603088,0.6457241177558899,0.5805923342704773,-0.12146104872226715,0.7490007877349854,0.5530956387519836,-0.1240159198641777,0.8157947063446045,0.5234907865524292,-0.1246507465839386,0.437533438205719,0.7391631603240967,-0.11233758181333542,0.5827977657318115,0.7117842435836792,-0.12865543365478516,0.6673666834831238,0.684050977230072,-0.11812012642621994,0.7276189923286438,0.6532740592956543,-0.10563400387763977,1,17188065150686047_jpg.rf.6da44a6b21dffcfde7c0db1f0ebe5a1e.csv
