partition,clase,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63
train,A,0.46137791872024536,0.8006986379623413,-6.137472041700676e-07,0.656665563583374,0.7186615467071533,-0.07333549112081528,0.8214303851127625,0.4811488687992096,-0.07635707408189774,0.8480836749076843,0.26987016201019287,-0.06939922273159027,0.8033105731010437,0.13721024990081787,-0.043155644088983536,0.6574329733848572,0.3327046036720276,-0.03203710913658142,0.6489371061325073,0.19836017489433289,-0.11443735659122467,0.6455991268157959,0.3593423068523407,-0.14249683916568756,0.6494524478912354,0.4244300127029419,-0.14837746322155,0.5025240778923035,0.34285056591033936,-0.025951024144887924,0.4951730966567993,0.20222991704940796,-0.12560288608074188,0.5327022075653076,0.3970869183540344,-0.1361757069826126,0.5409265160560608,0.46666815876960754,-0.11638443171977997,0.36281266808509827,0.3739534914493561,-0.03484035283327103,0.35648468136787415,0.24911639094352722,-0.14054299890995026,0.42183345556259155,0.43435823917388916,-0.10179390758275986,0.4384658634662628,0.5036190152168274,-0.04624668508768082,0.22565460205078125,0.41225072741508484,-0.04790911078453064,0.2413809597492218,0.3199966549873352,-0.11358612030744553,0.3027333617210388,0.442023366689682,-0.081130251288414,0.3228842616081238,0.4978697896003723,-0.037733279168605804
train,A,0.43643373250961304,0.7797232866287231,-8.698997362444061e-07,0.6341476440429688,0.7020626068115234,-0.08894805610179901,0.7998403310775757,0.47506025433540344,-0.09773126989603043,0.8385188579559326,0.2676461338996887,-0.09537427127361298,0.8024186491966248,0.13217264413833618,-0.07206964492797852,0.6509072184562683,0.32161271572113037,-0.02483818307518959,0.6508421897888184,0.18605253100395203,-0.11722566932439804,0.6381825804710388,0.3386162519454956,-0.15655486285686493,0.6341134309768677,0.4065725803375244,-0.1671086996793747,0.49551522731781006,0.32628679275512695,-0.012170888483524323,0.48566263914108276,0.186900332570076,-0.11806991696357727,0.5173174738883972,0.37635472416877747,-0.13174575567245483,0.5290473103523254,0.4449346959590912,-0.11055601388216019,0.35444676876068115,0.3515545129776001,-0.01866784878075123,0.3418760895729065,0.22519949078559875,-0.13298574090003967,0.40170109272003174,0.40840232372283936,-0.09460306167602539,0.4229176640510559,0.47993484139442444,-0.03462458774447441,0.21674206852912903,0.388724684715271,-0.03125356510281563,0.22758066654205322,0.29124441742897034,-0.10353974997997284,0.2806988060474396,0.4143894910812378,-0.07018023729324341,0.3004947304725647,0.47373324632644653,-0.022164836525917053
train,A,0.522529661655426,0.8118037581443787,-1.334128569396853e-06,0.7272907495498657,0.6693588495254517,-0.06282330304384232,0.8257759213447571,0.43794775009155273,-0.06772449612617493,0.822234034538269,0.25584661960601807,-0.07170354574918747,0.7782188653945923,0.1288813352584839,-0.056574948132038116,0.6317146420478821,0.32085633277893066,-0.0010235419031232595,0.6602898836135864,0.1915847361087799,-0.08942125737667084,0.6864821910858154,0.3386368751525879,-0.12172146886587143,0.6607488393783569,0.41226091980934143,-0.12667588889598846,0.4864661395549774,0.3489314317703247,-0.005368800368160009,0.5173912644386292,0.210088312625885,-0.10990336537361145,0.574451744556427,0.3843866288661957,-0.12490503489971161,0.549335777759552,0.4547244906425476,-0.10563318431377411,0.3501424789428711,0.3941546380519867,-0.02646811492741108,0.38477998971939087,0.26084092259407043,-0.14129234850406647,0.4654697775840759,0.4309068024158478,-0.09865082055330276,0.4482641816139221,0.5009000301361084,-0.036122970283031464,0.20815807580947876,0.45730286836624146,-0.05105848237872124,0.27870678901672363,0.33664241433143616,-0.11960563063621521,0.3499080538749695,0.4453699290752411,-0.07397620379924774,0.33284813165664673,0.50401771068573,-0.01852554641664028
train,A,0.5460667014122009,0.8139804601669312,-1.2029706795146922e-06,0.7457496523857117,0.6649404168128967,-0.05824178084731102,0.8319389820098877,0.4327380657196045,-0.0606030598282814,0.8193753957748413,0.258126437664032,-0.06321567296981812,0.7777076363563538,0.13207018375396729,-0.045164916664361954,0.6123945116996765,0.3202689290046692,0.009750902652740479,0.67854905128479,0.19638583064079285,-0.07556609809398651,0.7150609493255615,0.343326210975647,-0.10335387289524078,0.6750885248184204,0.4052862524986267,-0.10706742107868195,0.47904205322265625,0.3483254909515381,0.0011746585369110107,0.5468926429748535,0.2172272503376007,-0.10297996550798416,0.6093641519546509,0.3907765746116638,-0.11959735304117203,0.5620476603507996,0.45002204179763794,-0.1031581461429596,0.35079723596572876,0.3924224376678467,-0.024132493883371353,0.4207025468349457,0.26212191581726074,-0.1439497023820877,0.5040587782859802,0.4344332814216614,-0.10334376245737076,0.4630335867404938,0.4974323511123657,-0.04275502637028694,0.21115845441818237,0.4547652006149292,-0.051778391003608704,0.31612199544906616,0.34007370471954346,-0.12367106229066849,0.39098888635635376,0.4514237940311432,-0.07731747627258301,0.35309070348739624,0.5077939033508301,-0.0218251533806324
train,A,0.46158915758132935,0.8100186586380005,-1.3282659665492247e-06,0.6611989140510559,0.6753107309341431,-0.07559411227703094,0.7986804246902466,0.473297119140625,-0.0847875252366066,0.8412840366363525,0.27559924125671387,-0.08535920828580856,0.8014615774154663,0.1429480016231537,-0.05937802046537399,0.6486459374427795,0.3242144286632538,0.010953353717923164,0.6750146746635437,0.20945997536182404,-0.07471957802772522,0.6698929667472839,0.3707568943500519,-0.11759953945875168,0.6429871916770935,0.40404120087623596,-0.13517248630523682,0.49619314074516296,0.34492921829223633,0.022192342206835747,0.5250470042228699,0.21824203431606293,-0.0793280377984047,0.5528879165649414,0.4013674855232239,-0.10557492077350616,0.5270756483078003,0.42817917466163635,-0.09960044175386429,0.35710442066192627,0.3798908591270447,0.016376186162233353,0.38151979446411133,0.2562556266784668,-0.08700387924909592,0.43625640869140625,0.4307907223701477,-0.04869036749005318,0.42033493518829346,0.4747304916381836,0.005334626883268356,0.21866080164909363,0.41759559512138367,0.005279240198433399,0.2640518844127655,0.3191697597503662,-0.0436459481716156,0.3202434778213501,0.4324084520339966,0.002247168682515621,0.31046295166015625,0.4717540144920349,0.05391542613506317
train,A,0.4491165280342102,0.800762414932251,-1.352486151517951e-06,0.6371333599090576,0.6822143793106079,-0.08174850791692734,0.791305661201477,0.4748939275741577,-0.09873797744512558,0.8387266397476196,0.27913129329681396,-0.1065194383263588,0.7965445518493652,0.14804702997207642,-0.08816634863615036,0.6382560729980469,0.32279837131500244,-0.004858667962253094,0.6701517105102539,0.20647995173931122,-0.0894455686211586,0.6648266911506653,0.37117332220077515,-0.12463433295488358,0.6368295550346375,0.3984230160713196,-0.13741721212863922,0.49249032139778137,0.3408123254776001,0.007409281097352505,0.530600368976593,0.22312915325164795,-0.0877915695309639,0.5463806390762329,0.4119424521923065,-0.10031349956989288,0.5126330852508545,0.4285562336444855,-0.0857463926076889,0.35176336765289307,0.37257030606269836,0.0013946841936558485,0.3821178078651428,0.2550857663154602,-0.0969032272696495,0.4265021085739136,0.43427595496177673,-0.05137188732624054,0.402177095413208,0.47241780161857605,0.004286802373826504,0.20863905549049377,0.4081862270832062,-0.01065994706004858,0.2667454779148102,0.312794953584671,-0.055093344300985336,0.313968300819397,0.43467962741851807,-0.005299143493175507,0.29385560750961304,0.47403913736343384,0.04720735549926758
train,A,0.44413334131240845,0.8536182045936584,-1.7796645579437609e-06,0.6279328465461731,0.7015898823738098,-0.09772790223360062,0.7697463631629944,0.49625492095947266,-0.1281198263168335,0.7774126529693604,0.29993391036987305,-0.14611876010894775,0.7679893374443054,0.15440896153450012,-0.1322789043188095,0.5960652232170105,0.2960469126701355,0.017681127414107323,0.6112697720527649,0.21349534392356873,-0.0735245794057846,0.6244257092475891,0.36898016929626465,-0.11281448602676392,0.6045962572097778,0.37396475672721863,-0.1299229860305786,0.4543232321739197,0.33252182602882385,0.037807609885931015,0.4798051118850708,0.23109140992164612,-0.07017126679420471,0.5188412666320801,0.43121469020843506,-0.09219307452440262,0.508452296257019,0.42968788743019104,-0.08456964045763016,0.3176734447479248,0.3812407851219177,0.03598427772521973,0.3430071473121643,0.27398669719696045,-0.06531574577093124,0.39487800002098083,0.4588853418827057,-0.02443852834403515,0.39900100231170654,0.472667932510376,0.027035115286707878,0.1940457820892334,0.4341682195663452,0.024548379704356194,0.21624423563480377,0.3279373049736023,-0.007282715290784836,0.2775692045688629,0.4540059268474579,0.04257240146398544,0.28826314210891724,0.4845719635486603,0.09277481585741043
train,A,0.46433523297309875,0.8131241798400879,-1.6541296190553112e-06,0.6500294208526611,0.6758639216423035,-0.09215923398733139,0.8020731210708618,0.4680163562297821,-0.11434832960367203,0.8366879224777222,0.26627296209335327,-0.12450549006462097,0.7690767645835876,0.13874191045761108,-0.10417725890874863,0.6385231018066406,0.3057820200920105,-0.011680680327117443,0.652697741985321,0.2018551528453827,-0.10645344853401184,0.6661577820777893,0.3666933476924896,-0.14454315602779388,0.6411790251731873,0.38361886143684387,-0.1590573489665985,0.49439120292663574,0.3354499638080597,0.004181997384876013,0.5226244330406189,0.22859972715377808,-0.10028480738401413,0.5554516911506653,0.41909322142601013,-0.11553610861301422,0.5265656113624573,0.4241280257701874,-0.10421702265739441,0.35438764095306396,0.37374699115753174,-0.00042403649422340095,0.37545159459114075,0.26656922698020935,-0.10191106796264648,0.43059125542640686,0.443409264087677,-0.0564248152077198,0.4169807434082031,0.466632217168808,-0.002830611076205969,0.21473033726215363,0.4139394462108612,-0.013181212358176708,0.25600162148475647,0.32492348551750183,-0.05401498079299927,0.31122681498527527,0.4493706524372101,-0.005445213057100773,0.3020448684692383,0.4844021201133728,0.04436212778091431
train,A,0.4785393178462982,0.8097459077835083,-1.4379240838024998e-06,0.6536449790000916,0.6946237683296204,-0.08835483342409134,0.7972319722175598,0.4795478284358978,-0.11066985130310059,0.8313863277435303,0.27898740768432617,-0.12135855108499527,0.7758351564407349,0.14494732022285461,-0.10316887497901917,0.633002519607544,0.31765687465667725,-0.011774237267673016,0.6511037945747375,0.21888765692710876,-0.09798656404018402,0.6608504056930542,0.3839224576950073,-0.13230817019939423,0.6366317272186279,0.39078661799430847,-0.14797981083393097,0.4839785099029541,0.34512490034103394,0.0035038322675973177,0.5110259056091309,0.23411959409713745,-0.09487862884998322,0.5422054529190063,0.42537134885787964,-0.10520945489406586,0.5141976475715637,0.42399561405181885,-0.09061530977487564,0.3459621071815491,0.385942280292511,-0.00012264943507034332,0.362885445356369,0.2793876826763153,-0.09626687318086624,0.41783779859542847,0.4523104727268219,-0.04667961969971657,0.40341344475746155,0.46570125222206116,0.007553656119853258,0.20785200595855713,0.4218202829360962,-0.011076313443481922,0.24755807220935822,0.3419058918952942,-0.05028648301959038,0.3003692328929901,0.46178731322288513,0.00032857045880518854,0.2905375063419342,0.48613452911376953,0.05009947344660759
train,A,0.47597795724868774,0.8208224177360535,-1.6486776530655334e-06,0.6585957407951355,0.6869415044784546,-0.10260070860385895,0.7992986440658569,0.48426467180252075,-0.1279953122138977,0.8176491856575012,0.28792041540145874,-0.13600626587867737,0.7896638512611389,0.1514531373977661,-0.1101321130990982,0.6182065010070801,0.29942411184310913,-0.0024897221010178328,0.6479694843292236,0.22022676467895508,-0.09592054039239883,0.6560675501823425,0.3815109431743622,-0.1358674019575119,0.6178792715072632,0.3839111328125,-0.15432830154895782,0.47159475088119507,0.33515664935112,0.01827840693295002,0.514231264591217,0.245493546128273,-0.08196402341127396,0.5469463467597961,0.4338400959968567,-0.10088898986577988,0.5096758008003235,0.4207375645637512,-0.09421953558921814,0.3334102928638458,0.37960168719291687,0.01638256013393402,0.36515289545059204,0.2932846248149872,-0.08212283998727798,0.42123013734817505,0.4638121724128723,-0.04429466277360916,0.3971795439720154,0.4569163918495178,0.0006712165777571499,0.20442315936088562,0.4246551990509033,0.005193288903683424,0.24195770919322968,0.3505319356918335,-0.03082473762333393,0.30409032106399536,0.47236740589141846,0.015453591011464596,0.29638469219207764,0.49237778782844543,0.061049629002809525
train,A,0.4697682857513428,0.8271380662918091,-1.7508598375570728e-06,0.6572209596633911,0.6921468377113342,-0.07240106910467148,0.803207516670227,0.4803641438484192,-0.09341497719287872,0.8253706693649292,0.27806323766708374,-0.1100761815905571,0.7956380844116211,0.14435335993766785,-0.09850076586008072,0.6348708868026733,0.31276869773864746,0.03076501004397869,0.6603015661239624,0.21347227692604065,-0.054305486381053925,0.6682008504867554,0.3759171962738037,-0.08529813587665558,0.6350499987602234,0.40131473541259766,-0.09739141166210175,0.4826369881629944,0.3381858468055725,0.0348430834710598,0.5257939100265503,0.23116691410541534,-0.06523226946592331,0.5566022992134094,0.41859596967697144,-0.08105936646461487,0.5175988674163818,0.4316175580024719,-0.0694338008761406,0.34111180901527405,0.38116398453712463,0.018757006153464317,0.3747498095035553,0.27725860476493835,-0.08062243461608887,0.43116459250450134,0.45043015480041504,-0.03770804777741432,0.40295135974884033,0.4759957492351532,0.013533979654312134,0.20351985096931458,0.4300794303417206,-0.0038953274488449097,0.2568666934967041,0.3333774209022522,-0.04661678895354271,0.3202967643737793,0.45747312903404236,-0.000666269741486758,0.3020086884498596,0.4942062199115753,0.047353386878967285
train,A,0.46856796741485596,0.8579005002975464,-1.824402261263458e-06,0.6294419169425964,0.7389236092567444,-0.13382358849048615,0.7369862794876099,0.5448521375656128,-0.2107377052307129,0.7440183162689209,0.3984479308128357,-0.2870073914527893,0.7665805816650391,0.280084490776062,-0.3421006202697754,0.4871675372123718,0.3625165820121765,-0.04686364158987999,0.49786674976348877,0.18641716241836548,-0.1960040181875229,0.5728665590286255,0.31547755002975464,-0.26125919818878174,0.5873744487762451,0.39682433009147644,-0.2806892693042755,0.36989879608154297,0.3764096200466156,-0.03758653253316879,0.38918566703796387,0.1800227165222168,-0.19219955801963806,0.4830721616744995,0.3728584051132202,-0.2140454202890396,0.48144519329071045,0.45775240659713745,-0.18805906176567078,0.24955639243125916,0.4066088795661926,-0.05959651991724968,0.27579498291015625,0.2232832908630371,-0.23034673929214478,0.3763540983200073,0.4038199782371521,-0.21642261743545532,0.38786694407463074,0.49621447920799255,-0.15571390092372894,0.1279544085264206,0.459966778755188,-0.09208260476589203,0.1318819224834442,0.31364011764526367,-0.19060151278972626,0.22073155641555786,0.4222870171070099,-0.17028450965881348,0.2507694959640503,0.49951666593551636,-0.12401346117258072
train,A,0.3930014967918396,0.8574857711791992,-1.4322262131827301e-06,0.4556582570075989,0.7608668208122253,-0.09065130352973938,0.47121161222457886,0.6041968464851379,-0.13271449506282806,0.4439536929130554,0.470939040184021,-0.17180515825748444,0.4161112904548645,0.40229326486587524,-0.19285257160663605,0.2657807469367981,0.4715481996536255,0.0011391763109713793,0.2909581959247589,0.3588040769100189,-0.07714801281690598,0.36953362822532654,0.4513763189315796,-0.09950826317071915,0.3953573703765869,0.5040053129196167,-0.09847423434257507,0.2080516517162323,0.49615567922592163,0.015854541212320328,0.283849835395813,0.4012213349342346,-0.051457878202199936,0.38801485300064087,0.5197561383247375,-0.04193820431828499,0.3728538751602173,0.526497483253479,-0.015767540782690048,0.1593400239944458,0.5326370000839233,0.0059604221023619175,0.23624786734580994,0.46825677156448364,-0.06774254888296127,0.329134464263916,0.5583397746086121,-0.0302017480134964,0.33111268281936646,0.5676463842391968,0.013311062008142471,0.1059606596827507,0.5843424797058105,-0.01446110475808382,0.14029258489608765,0.5712298154830933,-0.047628991305828094,0.20870330929756165,0.6388450264930725,-0.018959365785121918,0.2222035676240921,0.6533042192459106,0.014323774725198746
